"","zip","county","County.FIP","Name","State","State.FIP","County.Name"
"868","47471",18055,55,"Indiana","IN",18,"Greene County"
"869","47462",18105,105,"Indiana","IN",18,"Monroe County"
"870","47525",18123,123,"Indiana","IN",18,"Perry County"
"871","47342",18035,35,"Indiana","IN",18,"Delaware County"
"872","47351",18065,65,"Indiana","IN",18,"Henry County"
"873","47360",18065,65,"Indiana","IN",18,"Henry County"
"874","46241",18097,97,"Indiana","IN",18,"Marion County"
"875","46226",18097,97,"Indiana","IN",18,"Marion County"
"876","46225",18097,97,"Indiana","IN",18,"Marion County"
"877","46311",18089,89,"Indiana","IN",18,"Lake County"
"878","46310",18111,111,"Indiana","IN",18,"Newton County"
"879","46385",18127,127,"Indiana","IN",18,"Porter County"
"880","46406",18089,89,"Indiana","IN",18,"Lake County"
"881","46323",18089,89,"Indiana","IN",18,"Lake County"
"882","46347",18127,127,"Indiana","IN",18,"Porter County"
"883","46510",18085,85,"Indiana","IN",18,"Kosciusko County"
"884","46511",18099,99,"Indiana","IN",18,"Marshall County"
"885","46346",18091,91,"Indiana","IN",18,"LaPorte County"
"886","46203",18097,97,"Indiana","IN",18,"Marion County"
"887","46214",18097,97,"Indiana","IN",18,"Marion County"
"888","46217",18097,97,"Indiana","IN",18,"Marion County"
"889","46180",18109,109,"Indiana","IN",18,"Morgan County"
"890","46157",18109,109,"Indiana","IN",18,"Morgan County"
"891","46218",18097,97,"Indiana","IN",18,"Marion County"
"892","47842",18165,165,"Indiana","IN",18,"Vermillion County"
"893","47866",18167,167,"Indiana","IN",18,"Vigo County"
"894","47868",18119,119,"Indiana","IN",18,"Owen County"
"895","47558",18027,27,"Indiana","IN",18,"Daviess County"
"896","47960",18181,181,"Indiana","IN",18,"White County"
"897","47996",18157,157,"Indiana","IN",18,"Tippecanoe County"
"898","47837",18021,21,"Indiana","IN",18,"Clay County"
"899","47950",18181,181,"Indiana","IN",18,"White County"
"900","47991",18171,171,"Indiana","IN",18,"Warren County"
"901","46943",18169,169,"Indiana","IN",18,"Wabash County"
"902","46953",18053,53,"Indiana","IN",18,"Grant County"
"903","47325",18041,41,"Indiana","IN",18,"Fayette County"
"904","46528",18039,39,"Indiana","IN",18,"Elkhart County"
"905","46703",18151,151,"Indiana","IN",18,"Steuben County"
"906","46524",18085,85,"Indiana","IN",18,"Kosciusko County"
"907","47706",18163,163,"Indiana","IN",18,"Vanderburgh County"
"908","46120",18119,119,"Indiana","IN",18,"Owen County"
"909","46776",18151,151,"Indiana","IN",18,"Steuben County"
"910","47385",18065,65,"Indiana","IN",18,"Henry County"
"911","47537",18173,173,"Indiana","IN",18,"Warrick County"
"912","47456",18133,133,"Indiana","IN",18,"Putnam County"
"913","46242",18097,97,"Indiana","IN",18,"Marion County"
"914","46268",18011,11,"Indiana","IN",18,"Boone County"
"915","46251",18097,97,"Indiana","IN",18,"Marion County"
"916","46401",18089,89,"Indiana","IN",18,"Lake County"
"917","46181",18013,13,"Indiana","IN",18,"Brown County"
"918","46155",18139,139,"Indiana","IN",18,"Rush County"
"919","47859",18121,121,"Indiana","IN",18,"Parke County"
"920","47958",18045,45,"Indiana","IN",18,"Fountain County"
"921","47585",18125,125,"Indiana","IN",18,"Pike County"
"922","47619",18125,125,"Indiana","IN",18,"Pike County"
"923","46127",18041,41,"Indiana","IN",18,"Fayette County"
"924","46770",18069,69,"Indiana","IN",18,"Huntington County"
"925","46767",18087,87,"Indiana","IN",18,"LaGrange County"
"926","46230",18097,97,"Indiana","IN",18,"Marion County"
"927","47833",18021,21,"Indiana","IN",18,"Clay County"
"928","46982",18169,169,"Indiana","IN",18,"Wabash County"
"929","47244",18005,5,"Indiana","IN",18,"Bartholomew County"
"930","46777",18003,3,"Indiana","IN",18,"Allen County"
"931","47969",18045,45,"Indiana","IN",18,"Fountain County"
"932","47874",18021,21,"Indiana","IN",18,"Clay County"
"933","46946",18169,169,"Indiana","IN",18,"Wabash County"
"934","47683",18051,51,"Indiana","IN",18,"Gibson County"
"935","47124",18061,61,"Indiana","IN",18,"Harrison County"
"936","47118",18117,117,"Indiana","IN",18,"Orange County"
"937","46301",18127,127,"Indiana","IN",18,"Porter County"
"938","47922",18073,73,"Indiana","IN",18,"Jasper County"
"939","47230",18079,79,"Indiana","IN",18,"Jennings County"
"940","46799",18003,3,"Indiana","IN",18,"Allen County"
"941","47370",18177,177,"Indiana","IN",18,"Wayne County"
"942","46183",18097,97,"Indiana","IN",18,"Marion County"
"943","47406",18105,105,"Indiana","IN",18,"Monroe County"
"944","47535",18083,83,"Indiana","IN",18,"Knox County"
"945","47986",18007,7,"Indiana","IN",18,"Benton County"
"946","46713",18069,69,"Indiana","IN",18,"Huntington County"
"947","46778",18179,179,"Indiana","IN",18,"Wells County"
"948","47348",18053,53,"Indiana","IN",18,"Grant County"
"949","46745",18001,1,"Indiana","IN",18,"Adams County"
"950","47989",18133,133,"Indiana","IN",18,"Putnam County"
"951","47421",18105,105,"Indiana","IN",18,"Monroe County"
"952","47946",18181,181,"Indiana","IN",18,"White County"
"953","46372",18111,111,"Indiana","IN",18,"Newton County"
"954","47115",18175,175,"Indiana","IN",18,"Washington County"
"955","46991",18179,179,"Indiana","IN",18,"Wells County"
"956","46942",18017,17,"Indiana","IN",18,"Cass County"
"957","46851",18003,3,"Indiana","IN",18,"Allen County"
"958","47581",18117,117,"Indiana","IN",18,"Orange County"
"959","47352",18041,41,"Indiana","IN",18,"Fayette County"
"960","46502",18085,85,"Indiana","IN",18,"Kosciusko County"
"961","46928",18095,95,"Indiana","IN",18,"Madison County"
"962","47966",18165,165,"Indiana","IN",18,"Vermillion County"
"963","46063",18095,95,"Indiana","IN",18,"Madison County"
"964","47562",18055,55,"Indiana","IN",18,"Greene County"
"965","47884",18165,165,"Indiana","IN",18,"Vermillion County"
"966","46537",18099,99,"Indiana","IN",18,"Marshall County"
"967","46780",18001,1,"Indiana","IN",18,"Adams County"
"968","47925",18181,181,"Indiana","IN",18,"White County"
"969","47366",18065,65,"Indiana","IN",18,"Henry County"
"970","47556",18147,147,"Indiana","IN",18,"Spencer County"
"971","47721",18163,163,"Indiana","IN",18,"Vanderburgh County"
"972","47630",18173,173,"Indiana","IN",18,"Warrick County"
"973","47112",18061,61,"Indiana","IN",18,"Harrison County"
"974","47110",18061,61,"Indiana","IN",18,"Harrison County"
"975","47637",18147,147,"Indiana","IN",18,"Spencer County"
"976","47163",18019,19,"Indiana","IN",18,"Clark County"
"977","47025",18029,29,"Indiana","IN",18,"Dearborn County"
"978","46013",18095,95,"Indiana","IN",18,"Madison County"
"979","46016",18095,95,"Indiana","IN",18,"Madison County"
"980","47038",18155,155,"Indiana","IN",18,"Switzerland County"
"981","47040",18115,115,"Indiana","IN",18,"Ohio County"
"982","46052",18011,11,"Indiana","IN",18,"Boone County"
"983","46107",18097,97,"Indiana","IN",18,"Marion County"
"984","46038",18057,57,"Indiana","IN",18,"Hamilton County"
"985","46036",18159,159,"Indiana","IN",18,"Tipton County"
"986","46039",18023,23,"Indiana","IN",18,"Clinton County"
"987","46105",18133,133,"Indiana","IN",18,"Putnam County"
"988","46738",18033,33,"Indiana","IN",18,"DeKalb County"
"989","46818",18003,3,"Indiana","IN",18,"Allen County"
"990","46760",18113,113,"Indiana","IN",18,"Noble County"
"991","46743",18003,3,"Indiana","IN",18,"Allen County"
"992","46772",18001,1,"Indiana","IN",18,"Adams County"
"993","46798",18003,3,"Indiana","IN",18,"Allen County"
"994","46914",18103,103,"Indiana","IN",18,"Miami County"
"995","47408",18105,105,"Indiana","IN",18,"Monroe County"
"996","47336",18035,35,"Indiana","IN",18,"Delaware County"
"997","47470",18093,93,"Indiana","IN",18,"Lawrence County"
"998","47527",18037,37,"Indiana","IN",18,"Dubois County"
"999","46320",18089,89,"Indiana","IN",18,"Lake County"
"1000","46308",18089,89,"Indiana","IN",18,"Lake County"
"1001","46404",18089,89,"Indiana","IN",18,"Lake County"
"1002","46515",18039,39,"Indiana","IN",18,"Elkhart County"
"1003","46517",18039,39,"Indiana","IN",18,"Elkhart County"
"1004","46168",18063,63,"Indiana","IN",18,"Hendricks County"
"1005","46176",18145,145,"Indiana","IN",18,"Shelby County"
"1006","46186",18059,59,"Indiana","IN",18,"Hancock County"
"1007","46216",18097,97,"Indiana","IN",18,"Marion County"
"1008","46143",18081,81,"Indiana","IN",18,"Johnson County"
"1009","46173",18139,139,"Indiana","IN",18,"Rush County"
"1010","46172",18133,133,"Indiana","IN",18,"Putnam County"
"1011","46160",18081,81,"Indiana","IN",18,"Johnson County"
"1012","47804",18167,167,"Indiana","IN",18,"Vigo County"
"1013","47872",18121,121,"Indiana","IN",18,"Parke County"
"1014","47879",18153,153,"Indiana","IN",18,"Sullivan County"
"1015","47909",18157,157,"Indiana","IN",18,"Tippecanoe County"
"1016","47803",18167,167,"Indiana","IN",18,"Vigo County"
"1017","47832",18121,121,"Indiana","IN",18,"Parke County"
"1018","47854",18165,165,"Indiana","IN",18,"Vermillion County"
"1019","47926",18181,181,"Indiana","IN",18,"White County"
"1020","47918",18171,171,"Indiana","IN",18,"Warren County"
"1021","47980",18181,181,"Indiana","IN",18,"White County"
"1022","46992",18169,169,"Indiana","IN",18,"Wabash County"
"1023","46994",18017,17,"Indiana","IN",18,"Cass County"
"1024","46990",18169,169,"Indiana","IN",18,"Wabash County"
"1025","46951",18049,49,"Indiana","IN",18,"Fulton County"
"1026","47320",18035,35,"Indiana","IN",18,"Delaware County"
"1027","46615",18141,141,"Indiana","IN",18,"St. Joseph County"
"1028","46619",18141,141,"Indiana","IN",18,"St. Joseph County"
"1029","46526",18039,39,"Indiana","IN",18,"Elkhart County"
"1030","46711",18001,1,"Indiana","IN",18,"Adams County"
"1031","46018",18095,95,"Indiana","IN",18,"Madison County"
"1032","46763",18113,113,"Indiana","IN",18,"Noble County"
"1033","47432",18037,37,"Indiana","IN",18,"Dubois County"
"1034","47402",18105,105,"Indiana","IN",18,"Monroe County"
"1035","47568",18027,27,"Indiana","IN",18,"Daviess County"
"1036","47971",18007,7,"Indiana","IN",18,"Benton County"
"1037","47119",18019,19,"Indiana","IN",18,"Clark County"
"1038","46057",18023,23,"Indiana","IN",18,"Clinton County"
"1039","47436",18105,105,"Indiana","IN",18,"Monroe County"
"1040","47453",18055,55,"Indiana","IN",18,"Greene County"
"1041","47524",18083,83,"Indiana","IN",18,"Knox County"
"1042","46342",18127,127,"Indiana","IN",18,"Porter County"
"1043","47916",18107,107,"Indiana","IN",18,"Montgomery County"
"1044","47974",18165,165,"Indiana","IN",18,"Vermillion County"
"1045","47967",18157,157,"Indiana","IN",18,"Tippecanoe County"
"1046","46572",18099,99,"Indiana","IN",18,"Marshall County"
"1047","46056",18059,59,"Indiana","IN",18,"Hancock County"
"1048","46895",18003,3,"Indiana","IN",18,"Allen County"
"1049","46923",18157,157,"Indiana","IN",18,"Tippecanoe County"
"1050","47369",18009,9,"Indiana","IN",18,"Blackford County"
"1051","47997",18015,15,"Indiana","IN",18,"Carroll County"
"1052","47404",18119,119,"Indiana","IN",18,"Owen County"
"1053","47403",18055,55,"Indiana","IN",18,"Greene County"
"1054","47542",18125,125,"Indiana","IN",18,"Pike County"
"1055","46150",18145,145,"Indiana","IN",18,"Shelby County"
"1056","46979",18015,15,"Indiana","IN",18,"Carroll County"
"1057","47734",18163,163,"Indiana","IN",18,"Vanderburgh County"
"1058","46165",18133,133,"Indiana","IN",18,"Putnam County"
"1059","46012",18035,35,"Indiana","IN",18,"Delaware County"
"1060","47590",18037,37,"Indiana","IN",18,"Dubois County"
"1061","47848",18055,55,"Indiana","IN",18,"Greene County"
"1062","47638",18163,163,"Indiana","IN",18,"Vanderburgh County"
"1063","46355",18089,89,"Indiana","IN",18,"Lake County"
"1064","47010",18047,47,"Indiana","IN",18,"Franklin County"
"1065","46859",18003,3,"Indiana","IN",18,"Allen County"
"1066","46854",18003,3,"Indiana","IN",18,"Allen County"
"1067","47225",18031,31,"Indiana","IN",18,"Decatur County"
"1068","47388",18065,65,"Indiana","IN",18,"Henry County"
"1069","47455",18119,119,"Indiana","IN",18,"Owen County"
"1070","47737",18163,163,"Indiana","IN",18,"Vanderburgh County"
"1071","46987",18053,53,"Indiana","IN",18,"Grant County"
"1072","47034",18137,137,"Indiana","IN",18,"Ripley County"
"1073","46379",18111,111,"Indiana","IN",18,"Newton County"
"1074","47846",18167,167,"Indiana","IN",18,"Vigo County"
"1075","47880",18167,167,"Indiana","IN",18,"Vigo County"
"1076","47344",18065,65,"Indiana","IN",18,"Henry County"
"1077","47878",18167,167,"Indiana","IN",18,"Vigo County"
"1078","47851",18167,167,"Indiana","IN",18,"Vigo County"
"1079","47463",18105,105,"Indiana","IN",18,"Monroe County"
"1080","47618",18163,163,"Indiana","IN",18,"Vanderburgh County"
"1081","47635",18147,147,"Indiana","IN",18,"Spencer County"
"1082","47670",18051,51,"Indiana","IN",18,"Gibson County"
"1083","47640",18051,51,"Indiana","IN",18,"Gibson County"
"1084","47111",18019,19,"Indiana","IN",18,"Clark County"
"1085","47725",18163,163,"Indiana","IN",18,"Vanderburgh County"
"1086","47728",18163,163,"Indiana","IN",18,"Vanderburgh County"
"1087","47120",18175,175,"Indiana","IN",18,"Washington County"
"1088","47102",18143,143,"Indiana","IN",18,"Scott County"
"1089","47020",18155,155,"Indiana","IN",18,"Switzerland County"
"1090","47016",18047,47,"Indiana","IN",18,"Franklin County"
"1091","46070",18095,95,"Indiana","IN",18,"Madison County"
"1092","46040",18059,59,"Indiana","IN",18,"Hancock County"
"1093","46106",18081,81,"Indiana","IN",18,"Johnson County"
"1094","46044",18095,95,"Indiana","IN",18,"Madison County"
"1095","46122",18063,63,"Indiana","IN",18,"Hendricks County"
"1096","46082",18057,57,"Indiana","IN",18,"Hamilton County"
"1097","46809",18003,3,"Indiana","IN",18,"Allen County"
"1098","46816",18003,3,"Indiana","IN",18,"Allen County"
"1099","46797",18003,3,"Indiana","IN",18,"Allen County"
"1100","46805",18003,3,"Indiana","IN",18,"Allen County"
"1101","46791",18179,179,"Indiana","IN",18,"Wells County"
"1102","47394",18135,135,"Indiana","IN",18,"Randolph County"
"1103","47393",18177,177,"Indiana","IN",18,"Wayne County"
"1104","47454",18117,117,"Indiana","IN",18,"Orange County"
"1105","47459",18055,55,"Indiana","IN",18,"Greene County"
"1106","47368",18135,135,"Indiana","IN",18,"Randolph County"
"1107","46239",18097,97,"Indiana","IN",18,"Marion County"
"1108","46227",18097,97,"Indiana","IN",18,"Marion County"
"1109","46234",18063,63,"Indiana","IN",18,"Hendricks County"
"1110","46253",18097,97,"Indiana","IN",18,"Marion County"
"1111","46375",18089,89,"Indiana","IN",18,"Lake County"
"1112","46383",18127,127,"Indiana","IN",18,"Porter County"
"1113","46390",18091,91,"Indiana","IN",18,"LaPorte County"
"1114","46322",18089,89,"Indiana","IN",18,"Lake County"
"1115","46324",18089,89,"Indiana","IN",18,"Lake County"
"1116","46356",18089,89,"Indiana","IN",18,"Lake County"
"1117","46507",18039,39,"Indiana","IN",18,"Elkhart County"
"1118","46340",18091,91,"Indiana","IN",18,"LaPorte County"
"1119","46504",18099,99,"Indiana","IN",18,"Marshall County"
"1120","46142",18081,81,"Indiana","IN",18,"Johnson County"
"1121","46204",18097,97,"Indiana","IN",18,"Marion County"
"1122","47597",18083,83,"Indiana","IN",18,"Knox County"
"1123","47902",18157,157,"Indiana","IN",18,"Tippecanoe County"
"1124","47993",18171,171,"Indiana","IN",18,"Warren County"
"1125","47943",18073,73,"Indiana","IN",18,"Jasper County"
"1126","47977",18073,73,"Indiana","IN",18,"Jasper County"
"1127","47955",18107,107,"Indiana","IN",18,"Montgomery County"
"1128","47580",18037,37,"Indiana","IN",18,"Dubois County"
"1129","47265",18079,79,"Indiana","IN",18,"Jennings County"
"1130","47246",18005,5,"Indiana","IN",18,"Bartholomew County"
"1131","46986",18053,53,"Indiana","IN",18,"Grant County"
"1132","46571",18087,87,"Indiana","IN",18,"LaGrange County"
"1133","46614",18141,141,"Indiana","IN",18,"St. Joseph County"
"1134","46710",18113,113,"Indiana","IN",18,"Noble County"
"1135","46554",18141,141,"Indiana","IN",18,"St. Joseph County"
"1136","46573",18141,141,"Indiana","IN",18,"St. Joseph County"
"1137","46290",18057,57,"Indiana","IN",18,"Hamilton County"
"1138","47575",18037,37,"Indiana","IN",18,"Dubois County"
"1139","47849",18153,153,"Indiana","IN",18,"Sullivan County"
"1140","47584",18125,125,"Indiana","IN",18,"Pike County"
"1141","46974",18169,169,"Indiana","IN",18,"Wabash County"
"1142","47231",18077,77,"Indiana","IN",18,"Jefferson County"
"1143","46959",18103,103,"Indiana","IN",18,"Miami County"
"1144","46977",18015,15,"Indiana","IN",18,"Carroll County"
"1145","46531",18149,149,"Indiana","IN",18,"Starke County"
"1146","46556",18141,141,"Indiana","IN",18,"St. Joseph County"
"1147","47123",18025,25,"Indiana","IN",18,"Crawford County"
"1148","46885",18003,3,"Indiana","IN",18,"Allen County"
"1149","47574",18123,123,"Indiana","IN",18,"Perry County"
"1150","46978",18131,131,"Indiana","IN",18,"Pulaski County"
"1151","47247",18005,5,"Indiana","IN",18,"Bartholomew County"
"1152","46937",18067,67,"Indiana","IN",18,"Howard County"
"1153","47464",18105,105,"Indiana","IN",18,"Monroe County"
"1154","47941",18157,157,"Indiana","IN",18,"Tippecanoe County"
"1155","47876",18167,167,"Indiana","IN",18,"Vigo County"
"1156","46377",18089,89,"Indiana","IN",18,"Lake County"
"1157","46796",18113,113,"Indiana","IN",18,"Noble County"
"1158","46862",18003,3,"Indiana","IN",18,"Allen County"
"1159","46866",18003,3,"Indiana","IN",18,"Allen County"
"1160","47705",18163,163,"Indiana","IN",18,"Vanderburgh County"
"1161","47704",18163,163,"Indiana","IN",18,"Vanderburgh County"
"1162","47838",18083,83,"Indiana","IN",18,"Knox County"
"1163","46921",18103,103,"Indiana","IN",18,"Miami County"
"1164","47434",18105,105,"Indiana","IN",18,"Monroe County"
"1165","47853",18021,21,"Indiana","IN",18,"Clay County"
"1166","46513",18099,99,"Indiana","IN",18,"Marshall County"
"1167","46595",18141,141,"Indiana","IN",18,"St. Joseph County"
"1168","47190",18019,19,"Indiana","IN",18,"Clark County"
"1169","47467",18093,93,"Indiana","IN",18,"Lawrence County"
"1170","46912",18049,49,"Indiana","IN",18,"Fulton County"
"1171","46393",18127,127,"Indiana","IN",18,"Porter County"
"1172","46945",18049,49,"Indiana","IN",18,"Fulton County"
"1173","47831",18165,165,"Indiana","IN",18,"Vermillion County"
"1174","47147",18019,19,"Indiana","IN",18,"Clark County"
"1175","47634",18147,147,"Indiana","IN",18,"Spencer County"
"1176","47615",18147,147,"Indiana","IN",18,"Spencer County"
"1177","47142",18061,61,"Indiana","IN",18,"Harrison County"
"1178","47145",18025,25,"Indiana","IN",18,"Crawford County"
"1179","46074",18057,57,"Indiana","IN",18,"Hamilton County"
"1180","46112",18063,63,"Indiana","IN",18,"Hendricks County"
"1181","46113",18063,63,"Indiana","IN",18,"Hendricks County"
"1182","46128",18133,133,"Indiana","IN",18,"Putnam County"
"1183","46051",18095,95,"Indiana","IN",18,"Madison County"
"1184","46804",18003,3,"Indiana","IN",18,"Allen County"
"1185","46815",18003,3,"Indiana","IN",18,"Allen County"
"1186","46904",18067,67,"Indiana","IN",18,"Howard County"
"1187","47438",18055,55,"Indiana","IN",18,"Greene County"
"1188","47330",18177,177,"Indiana","IN",18,"Wayne County"
"1189","47520",18123,123,"Indiana","IN",18,"Perry County"
"1190","47341",18177,177,"Indiana","IN",18,"Wayne County"
"1191","47334",18035,35,"Indiana","IN",18,"Delaware County"
"1192","46237",18097,97,"Indiana","IN",18,"Marion County"
"1193","46303",18089,89,"Indiana","IN",18,"Lake County"
"1194","46407",18089,89,"Indiana","IN",18,"Lake County"
"1195","46409",18089,89,"Indiana","IN",18,"Lake County"
"1196","46205",18097,97,"Indiana","IN",18,"Marion County"
"1197","46148",18065,65,"Indiana","IN",18,"Henry County"
"1198","46184",18081,81,"Indiana","IN",18,"Johnson County"
"1199","46219",18097,97,"Indiana","IN",18,"Marion County"
"1200","47882",18153,153,"Indiana","IN",18,"Sullivan County"
"1201","47567",18125,125,"Indiana","IN",18,"Pike County"
"1202","47591",18083,83,"Indiana","IN",18,"Knox County"
"1203","47576",18123,123,"Indiana","IN",18,"Perry County"
"1204","47963",18111,111,"Indiana","IN",18,"Newton County"
"1205","47850",18153,153,"Indiana","IN",18,"Sullivan County"
"1206","47987",18045,45,"Indiana","IN",18,"Fountain County"
"1207","47598",18125,125,"Indiana","IN",18,"Pike County"
"1208","47944",18007,7,"Indiana","IN",18,"Benton County"
"1209","47847",18165,165,"Indiana","IN",18,"Vermillion County"
"1210","47861",18153,153,"Indiana","IN",18,"Sullivan County"
"1211","47270",18079,79,"Indiana","IN",18,"Jennings County"
"1212","46939",18049,49,"Indiana","IN",18,"Fulton County"
"1213","47232",18079,79,"Indiana","IN",18,"Jennings County"
"1214","46988",18017,17,"Indiana","IN",18,"Cass County"
"1215","46938",18053,53,"Indiana","IN",18,"Grant County"
"1216","47308",18035,35,"Indiana","IN",18,"Delaware County"
"1217","46941",18169,169,"Indiana","IN",18,"Wabash County"
"1218","46582",18085,85,"Indiana","IN",18,"Kosciusko County"
"1219","46544",18141,141,"Indiana","IN",18,"St. Joseph County"
"1220","46534",18149,149,"Indiana","IN",18,"Starke County"
"1221","46553",18039,39,"Indiana","IN",18,"Elkhart County"
"1222","46634",18141,141,"Indiana","IN",18,"St. Joseph County"
"1223","46660",18141,141,"Indiana","IN",18,"St. Joseph County"
"1224","46061",18057,57,"Indiana","IN",18,"Hamilton County"
"1225","47375",18177,177,"Indiana","IN",18,"Wayne County"
"1226","46384",18127,127,"Indiana","IN",18,"Porter County"
"1227","47965",18107,107,"Indiana","IN",18,"Montgomery County"
"1228","47992",18157,157,"Indiana","IN",18,"Tippecanoe County"
"1229","47924",18157,157,"Indiana","IN",18,"Tippecanoe County"
"1230","46958",18103,103,"Indiana","IN",18,"Miami County"
"1231","46706",18003,3,"Indiana","IN",18,"Allen County"
"1232","47552",18147,147,"Indiana","IN",18,"Spencer County"
"1233","47307",18035,35,"Indiana","IN",18,"Delaware County"
"1234","47019",18155,155,"Indiana","IN",18,"Switzerland County"
"1235","47860",18121,121,"Indiana","IN",18,"Parke County"
"1236","46852",18003,3,"Indiana","IN",18,"Allen County"
"1237","46508",18085,85,"Indiana","IN",18,"Kosciusko County"
"1238","46125",18109,109,"Indiana","IN",18,"Morgan County"
"1239","46542",18039,39,"Indiana","IN",18,"Elkhart County"
"1240","47107",18061,61,"Indiana","IN",18,"Harrison County"
"1241","47735",18163,163,"Indiana","IN",18,"Vanderburgh County"
"1242","47383",18135,135,"Indiana","IN",18,"Randolph County"
"1243","47722",18163,163,"Indiana","IN",18,"Vanderburgh County"
"1244","47732",18163,163,"Indiana","IN",18,"Vanderburgh County"
"1245","46782",18001,1,"Indiana","IN",18,"Adams County"
"1246","46984",18169,169,"Indiana","IN",18,"Wabash County"
"1247","47617",18147,147,"Indiana","IN",18,"Spencer County"
"1248","47355",18177,177,"Indiana","IN",18,"Wayne County"
"1249","46931",18049,49,"Indiana","IN",18,"Fulton County"
"1250","47420",18093,93,"Indiana","IN",18,"Lawrence County"
"1251","47226",18005,5,"Indiana","IN",18,"Bartholomew County"
"1252","47039",18137,137,"Indiana","IN",18,"Ripley County"
"1253","46249",18097,97,"Indiana","IN",18,"Marion County"
"1254","47869",18167,167,"Indiana","IN",18,"Vigo County"
"1255","47146",18043,43,"Indiana","IN",18,"Floyd County"
"1256","46298",18097,97,"Indiana","IN",18,"Marion County"
"1257","47458",18105,105,"Indiana","IN",18,"Monroe County"
"1258","47633",18101,101,"Indiana","IN",18,"Martin County"
"1259","47033",18137,137,"Indiana","IN",18,"Ripley County"
"1260","47361",18065,65,"Indiana","IN",18,"Henry County"
"1261","47130",18019,19,"Indiana","IN",18,"Clark County"
"1262","47135",18061,61,"Indiana","IN",18,"Harrison County"
"1263","47714",18163,163,"Indiana","IN",18,"Vanderburgh County"
"1264","47665",18051,51,"Indiana","IN",18,"Gibson County"
"1265","47114",18061,61,"Indiana","IN",18,"Harrison County"
"1266","46104",18139,139,"Indiana","IN",18,"Rush County"
"1267","46807",18003,3,"Indiana","IN",18,"Allen County"
"1268","46835",18003,3,"Indiana","IN",18,"Allen County"
"1269","46737",18151,151,"Indiana","IN",18,"Steuben County"
"1270","46774",18003,3,"Indiana","IN",18,"Allen County"
"1271","46913",18015,15,"Indiana","IN",18,"Carroll County"
"1272","46741",18003,3,"Indiana","IN",18,"Allen County"
"1273","47469",18117,117,"Indiana","IN",18,"Orange County"
"1274","47501",18027,27,"Indiana","IN",18,"Daviess County"
"1275","47512",18083,83,"Indiana","IN",18,"Knox County"
"1276","47407",18105,105,"Indiana","IN",18,"Monroe County"
"1277","47431",18119,119,"Indiana","IN",18,"Owen County"
"1278","47528",18083,83,"Indiana","IN",18,"Knox County"
"1279","47515",18123,123,"Indiana","IN",18,"Perry County"
"1280","47451",18093,93,"Indiana","IN",18,"Lawrence County"
"1281","46229",18097,97,"Indiana","IN",18,"Marion County"
"1282","46224",18097,97,"Indiana","IN",18,"Marion County"
"1283","46312",18089,89,"Indiana","IN",18,"Lake County"
"1284","46371",18091,91,"Indiana","IN",18,"LaPorte County"
"1285","46373",18089,89,"Indiana","IN",18,"Lake County"
"1286","46327",18089,89,"Indiana","IN",18,"Lake County"
"1287","46376",18089,89,"Indiana","IN",18,"Lake County"
"1288","46202",18097,97,"Indiana","IN",18,"Marion County"
"1289","47546",18037,37,"Indiana","IN",18,"Dubois County"
"1290","47903",18157,157,"Indiana","IN",18,"Tippecanoe County"
"1291","47942",18007,7,"Indiana","IN",18,"Benton County"
"1292","47551",18123,123,"Indiana","IN",18,"Perry County"
"1293","47220",18071,71,"Indiana","IN",18,"Jackson County"
"1294","47229",18071,71,"Indiana","IN",18,"Jackson County"
"1295","46947",18017,17,"Indiana","IN",18,"Cass County"
"1296","46545",18141,141,"Indiana","IN",18,"St. Joseph County"
"1297","46635",18141,141,"Indiana","IN",18,"St. Joseph County"
"1298","46701",18113,113,"Indiana","IN",18,"Noble County"
"1299","47719",18163,163,"Indiana","IN",18,"Vanderburgh County"
"1300","47616",18129,129,"Indiana","IN",18,"Posey County"
"1301","47104",18019,19,"Indiana","IN",18,"Clark County"
"1302","46766",18179,179,"Indiana","IN",18,"Wells County"
"1303","47381",18075,75,"Indiana","IN",18,"Jay County"
"1304","47577",18123,123,"Indiana","IN",18,"Perry County"
"1305","47550",18147,147,"Indiana","IN",18,"Spencer County"
"1306","47202",18005,5,"Indiana","IN",18,"Bartholomew County"
"1307","46527",18039,39,"Indiana","IN",18,"Elkhart County"
"1308","47529",18027,27,"Indiana","IN",18,"Daviess County"
"1309","46302",18127,127,"Indiana","IN",18,"Porter County"
"1310","47174",18025,25,"Indiana","IN",18,"Crawford County"
"1311","46858",18003,3,"Indiana","IN",18,"Allen County"
"1312","47857",18021,21,"Indiana","IN",18,"Clay County"
"1313","46680",18141,141,"Indiana","IN",18,"St. Joseph County"
"1314","47733",18163,163,"Indiana","IN",18,"Vanderburgh County"
"1315","46015",18095,95,"Indiana","IN",18,"Madison County"
"1316","46899",18003,3,"Indiana","IN",18,"Allen County"
"1317","47703",18163,163,"Indiana","IN",18,"Vanderburgh County"
"1318","46102",18011,11,"Indiana","IN",18,"Boone County"
"1319","47324",18177,177,"Indiana","IN",18,"Wayne County"
"1320","47457",18055,55,"Indiana","IN",18,"Greene County"
"1321","46961",18017,17,"Indiana","IN",18,"Cass County"
"1322","46980",18169,169,"Indiana","IN",18,"Wabash County"
"1323","46067",18023,23,"Indiana","IN",18,"Clinton County"
